datetime,week_X-2,week_X-3,week_X-4,MA_X-4,dayOfWeek,weekend,holiday,Holiday_ID,hourOfDay,T2M_toc,DEMAND
2015-01-31 01:00:00,962.2865,906.958,970.345,938.00485,1,1,0,0,1,25.30849609,954.2018
2015-01-31 02:00:00,933.3221,863.5135,912.1755,900.284075,1,1,0,0,2,25.14144287,913.866
2015-01-31 03:00:00,903.9817,848.4447,900.2688,881.704325,1,1,0,0,3,25.00673828,903.3637
2015-01-31 04:00:00,900.9995,839.8821,889.9538,876.458825,1,1,0,0,4,24.89971313,889.0806
2015-01-31 05:00:00,904.3481,847.1073,893.6865,879.190775,1,1,0,0,5,24.82155762,910.1472
2015-01-31 06:00:00,912.508,848.4718,879.2323,877.027925,1,1,0,0,6,24.83019409,922.1737
2015-01-31 07:00:00,927.5976,897.8229,932.4876,920.381925,1,1,0,0,7,25.79995117,939.9442
2015-01-31 08:00:00,1075.3486,1021.672,1048.972,1057.194625,1,1,0,0,8,26.98031006,1077.8575
2015-01-31 09:00:00,1116.6425,1108.9439,1167.9074,1138.17875,1,1,0,0,9,28.03182373,1179.6601
2015-01-31 10:00:00,1121.9048,1165.4756,1257.5069,1189.291375,1,1,0,0,10,28.90606079,1255.1569
2015-01-31 11:00:00,1149.28,1179.063,1254.583,1202.799725,1,1,0,0,11,29.55516968,1253.4414
2015-01-31 12:00:00,1124.3282,1173.0899,1216.9004,1176.489125,1,1,0,0,12,30.03652344,1223.6116
2015-01-31 13:00:00,1100.5307,1161.4116,1202.1556,1153.509625,1,1,0,0,13,30.26552734,1160.2838
2015-01-31 14:00:00,1081.4347,1133.3133,1197.2616,1138.098025,1,1,0,0,14,30.21114502,1124.8878
2015-01-31 15:00:00,1065.0331,1100.6097,1169.0034,1124.01035,1,1,0,0,15,29.73275146,1112.4189
2015-01-31 16:00:00,1056.8685,1082.6875,1136.7054,1061.039175,1,1,0,0,16,28.98827515,1081.7406
2015-01-31 17:00:00,1053.7863,1051.4135,1101.9447,929.245075,1,1,0,0,17,27.99349365,1064.8583
2015-01-31 18:00:00,1046.294,1088.8689,1107.0406,1057.654125,1,1,0,0,18,27.021875,1095.5704
2015-01-31 19:00:00,1063.8643,1144.2722,1142.1548,1107.91455,1,1,0,0,19,26.52001343,1116.6654
2015-01-31 20:00:00,1054.0308,1102.2466,1097.2334,1072.61775,1,1,0,0,20,26.24984131,1094.677
2015-01-31 21:00:00,1026.6331,1064.151,1074.6544,1044.4172,1,1,0,0,21,26.01879272,1075.2083
2015-01-31 22:00:00,982.6391,1030.4566,1041.3244,1012.04365,1,1,0,0,22,25.8795105,1041.0831
2015-01-31 23:00:00,928.4173,979.5945,999.634,958.003575,1,1,0,0,23,25.74007568,988.5723
2015-02-01 00:00:00,891.4272,956.5766,968.0526,929.791225,2,1,0,0,0,25.59490356,939.5286
2015-02-01 01:00:00,873.3819,924.2795,944.0556,905.487275,2,1,0,0,1,25.44844971,904.3712
2015-02-01 02:00:00,844.9238,887.4576,928.7193,873.7144,2,1,0,0,2,25.32375488,883.9448
2015-02-01 03:00:00,831.5366,858.9606,909.5566,849.3035,2,1,0,0,3,25.22103271,871.9966
2015-02-01 04:00:00,824.3757,847.4881,894.6543,840.293375,2,1,0,0,4,25.12856445,856.8211
2015-02-01 05:00:00,815.4005,842.7522,884.6659,834.4634,2,1,0,0,5,25.04360352,849.8465
2015-02-01 06:00:00,785.2751,807.4211,862.9888,810.501925,2,1,0,0,6,25.09682617,822.266
2015-02-01 07:00:00,784.115,813.1819,871.6873,815.810325,2,1,0,0,7,26.0197998,838.5545
2015-02-01 08:00:00,850.1076,873.801,912.4966,867.222075,2,1,0,0,8,27.2050415,899.4324
2015-02-01 09:00:00,900.5203,935.3192,969.8017,925.125075,2,1,0,0,9,28.29564819,965.9481
2015-02-01 10:00:00,947.4644,1009.0054,1019.3105,983.277875,2,1,0,0,10,29.21157227,1002.2078
2015-02-01 11:00:00,994.9207,1070.3791,1059.7497,1025.616825,2,1,0,0,11,29.91152344,1056.399
2015-02-01 12:00:00,997.6492,1070.603,1069.7854,1031.22655,2,1,0,0,12,30.38875732,1056.4006
2015-02-01 13:00:00,1022.2995,1073.1479,1087.2858,1049.90105,2,1,0,0,13,30.54152832,1077.2239
2015-02-01 14:00:00,1005.4982,1064.0288,1087.1689,1042.6097,2,1,0,0,14,30.39263306,1088.7217
2015-02-01 15:00:00,976.7352,1060.6283,1075.3804,1029.023825,2,1,0,0,15,29.99852905,1046.6546
2015-02-01 16:00:00,950.3055,1030.8882,1056.4102,1002.4353,2,1,0,0,16,29.31972656,1017.8311
2015-02-01 17:00:00,924.8994,1015.4938,1033.7229,986.905375,2,1,0,0,17,28.28914795,1006.1248
2015-02-01 18:00:00,956.6288,1073.743,1101.5439,1036.5861,2,1,0,0,18,27.24123535,1046.1947
2015-02-01 19:00:00,989.6201,1113.4443,1137.1754,1074.2451,2,1,0,0,19,26.6687561,1091.9585
2015-02-01 20:00:00,937.0267,1122.2487,1133.2082,1063.04415,2,1,0,0,20,26.38445435,1090.4694
2015-02-01 21:00:00,923.1207,1095.6601,1102.3695,1042.4698,2,1,0,0,21,26.20546875,1091.6983
2015-02-01 22:00:00,866.1484,1046.8138,1072.5808,1000.092575,2,1,0,0,22,26.00844727,1034.9049
2015-02-01 23:00:00,854.4974,1010.9126,1012.596,966.684375,2,1,0,0,23,25.84731445,994.0731
2015-02-02 00:00:00,921.9623,968.9371,958.6209,945.65055,3,0,0,0,0,25.70064697,943.5229
2015-02-02 01:00:00,898.0128,941.5469,928.5338,919.028,3,0,0,0,1,25.584375,905.0674
2015-02-02 02:00:00,866.318,898.3399,901.5402,886.168475,3,0,0,0,2,25.50039063,879.561
2015-02-02 03:00:00,850.4627,881.8438,887.7822,870.782525,3,0,0,0,3,25.424646,866.0936
2015-02-02 04:00:00,840.0504,870.5737,881.0019,860.30935,3,0,0,0,4,25.37709961,867.6498
2015-02-02 05:00:00,852.0383,876.8468,885.4197,868.679475,3,0,0,0,5,25.29445801,894.4236
2015-02-02 06:00:00,907.98,903.8017,902.0863,901.64035,3,0,0,0,6,25.32091675,932.014
2015-02-02 07:00:00,977.8589,1018.3418,1037.157,1008.901025,3,0,0,0,7,26.20232544,1056.5999
2015-02-02 08:00:00,1163.8845,1228.567,1191.9135,1189.60335,3,0,0,0,8,27.4352356,1243.7667
2015-02-02 09:00:00,1252.612,1317.0702,1319.8159,1295.57435,3,0,0,0,9,28.67043457,1374.76
2015-02-02 10:00:00,1330.4315,1413.0273,1383.0651,1363.708125,3,0,0,0,10,29.71605835,1422.2283
2015-02-02 11:00:00,1362.5769,1452.004,1415.1816,1398.0677,3,0,0,0,11,30.48473511,1462.1711
2015-02-02 12:00:00,1358.9632,1439.2499,1398.8659,1391.15565,3,0,0,0,12,31.00649414,1459.8766
2015-02-02 13:00:00,1383.8766,1468.9201,1430.5514,1417.568625,3,0,0,0,13,31.31035767,1485.6554
2015-02-02 14:00:00,1372.4912,1466.2352,1413.9896,1408.8859,3,0,0,0,14,31.36409912,1495.018
2015-02-02 15:00:00,1323.3944,1420.9684,1378.7528,1365.765475,3,0,0,0,15,31.10469971,1457.9692
2015-02-02 16:00:00,1273.2729,1352.0557,1292.2593,1303.24625,3,0,0,0,16,30.44579468,1388.2991
2015-02-02 17:00:00,1185.6596,1218.532,1178.1032,1190.38715,3,0,0,0,17,29.35628662,1263.3674
2015-02-02 18:00:00,1160.0813,1214.6585,1188.0149,1181.083775,3,0,0,0,18,28.14327393,1249.8193
2015-02-02 19:00:00,1198.0354,1247.0384,1207.7648,1210.475375,3,0,0,0,19,27.32619629,1225.9572
2015-02-02 20:00:00,1165.8139,1196.3554,1156.6583,1166.7966,3,0,0,0,20,26.88411865,1197.0408
2015-02-02 21:00:00,1113.3515,1179.6993,1114.1973,1128.601975,3,0,0,0,21,26.6378418,1164.1552
2015-02-02 22:00:00,1070.1869,1113.0861,1066.7578,1078.0371,3,0,0,0,22,26.43724976,1098.1941
2015-02-02 23:00:00,1007.8284,1069.6154,1002.3568,1011.62745,3,0,0,0,23,26.27556763,1036.7564
2015-02-03 00:00:00,899.6775,1008.6023,931.5394,940.084575,4,0,0,0,0,26.15786133,986.2283
2015-02-03 01:00:00,848.3934,963.507,914.6895,906.0267,4,0,0,0,1,26.01192627,942.6513
2015-02-03 02:00:00,811.2,932.9905,890.8448,876.12375,4,0,0,0,2,25.82140503,917.1786
2015-02-03 03:00:00,791.85,914.5482,869.0447,857.08715,4,0,0,0,3,25.72402344,898.5525
2015-02-03 04:00:00,792.28,890.0387,852.4821,844.0519,4,0,0,0,4,25.64223633,883.5186
2015-02-03 05:00:00,819.3325,898.9312,891.2575,864.261525,4,0,0,0,5,25.55318604,898.3382
2015-02-03 06:00:00,874.8625,938.52,895.6612,895.9944,4,0,0,0,6,25.52272949,917.6998
2015-02-03 07:00:00,1009.9003,1032.0544,1006.3031,1009.122725,4,0,0,0,7,26.16832886,1033.7912
2015-02-03 08:00:00,1186.3006,1231.2967,1183.9851,1185.90265,4,0,0,0,8,27.28533325,1220.7781
2015-02-03 09:00:00,1286.7323,1342.1865,1311.9373,1294.787425,4,0,0,0,9,28.49224243,1360.6455
2015-02-03 10:00:00,1266.3286,1400.6246,1384.2441,1342.7286,4,0,0,0,10,29.51821289,1424.2357
2015-02-03 11:00:00,1315.2625,1418.5336,1401.9173,1373.0326,4,0,0,0,11,30.29708252,1447.1545
2015-02-03 12:00:00,1296.385,1399.3289,1415.6382,1366.229275,4,0,0,0,12,30.76928101,1443.6939
2015-02-03 13:00:00,1290.2025,1431.8609,1437.47,1387.8727,4,0,0,0,13,30.89931641,1471.9474
2015-02-03 14:00:00,1301.9175,1434.055,1430.0527,1388.504125,4,0,0,0,14,30.76415405,1476.5739
2015-02-03 15:00:00,1261.6325,1410.4219,1383.4537,1356.779625,4,0,0,0,15,30.3109375,1456.7079
2015-02-03 16:00:00,1216.878,1343.8872,1325.206,1291.818025,4,0,0,0,16,29.44753418,1366.3884
2015-02-03 17:00:00,1137.6155,1226.8784,1166.9817,1179.95415,4,0,0,0,17,28.26125488,1228.8708
2015-02-03 18:00:00,1172.4914,1230.8641,1163.0865,1183.8545,4,0,0,0,18,27.15758667,1232.1654
2015-02-03 19:00:00,1200.8953,1245.7079,1197.1559,1208.679425,4,0,0,0,19,26.5883728,1211.1949
2015-02-03 20:00:00,1153.6929,1208.0527,1155.743,1156.6847,4,0,0,0,20,26.31224976,1181.0512
2015-02-03 21:00:00,1143.1843,1174.6285,1116.5382,1122.517325,4,0,0,0,21,26.16942749,1133.2501
2015-02-03 22:00:00,1091.777,1114.6625,1086.2051,1076.222925,4,0,0,0,22,26.00115356,1074.3844
2015-02-03 23:00:00,989.8299,1064.1879,1030.0292,1017.083625,4,0,0,0,23,25.85869751,1007.2665
2015-02-04 00:00:00,877.3555,1002.264,979.6728,953.0974333,5,0,0,0,0,25.7461792,970.3767
2015-02-04 01:00:00,837.056,978.6654,940.4568,918.7260667,5,0,0,0,1,25.63225708,954.0226
2015-02-04 02:00:00,833.2957,961.1263,908.5931,901.0050333,5,0,0,0,2,25.53341064,933.7406
2015-02-04 03:00:00,828.9174,949.9135,886.4675,888.4328,5,0,0,0,3,25.45491943,917.1011
2015-02-04 04:00:00,836.9134,941.1751,876.4283,884.8389333,5,0,0,0,4,25.38668213,911.268
2015-02-04 05:00:00,866.4172,947.0861,892.4143,901.9725333,5,0,0,0,5,25.35131226,927.4581
2015-02-04 06:00:00,915.3287,978.1018,907.9188,933.7831,5,0,0,0,6,25.37047729,939.9341
2015-02-04 07:00:00,1081.1712,1057.7492,1010.5448,1049.821733,5,0,0,0,7,26.10668335,1052.5742
2015-02-04 08:00:00,1219.7413,1241.2153,1164.6559,1208.5375,5,0,0,0,8,27.22689209,1232.5473
2015-02-04 09:00:00,1298.2006,1344.3622,1293.9383,1312.167033,5,0,0,0,9,28.3928772,1351.5336
2015-02-04 10:00:00,1340.414,1398.4079,1366.6676,1368.4965,5,0,0,0,10,29.41329346,1456.9474
2015-02-04 11:00:00,1408.8723,1430.8634,1390.9173,1410.217667,5,0,0,0,11,30.19359741,1458.099
2015-02-04 12:00:00,1403.6007,1425.2537,1383.5812,1404.1452,5,0,0,0,12,30.7008606,1442.4243
2015-02-04 13:00:00,1405.3013,1452.8792,1407.7425,1421.974333,5,0,0,0,13,30.94973145,1449.5299
2015-02-04 14:00:00,1418.1509,1453.3303,1408.6819,1426.721033,5,0,0,0,14,30.88833008,1433.4813
2015-02-04 15:00:00,1367.2117,1407.6635,1362.4042,1379.093133,5,0,0,0,15,30.53386841,1380.0214
2015-02-04 16:00:00,1290.6977,1344.752,1286.8121,1307.4206,5,0,0,0,16,29.85247192,1321.5847
2015-02-04 17:00:00,1185.4699,1246.3577,1179.9351,1203.9209,5,0,0,0,17,28.75979004,1206.1117
2015-02-04 18:00:00,1184.8578,1241.159,1182.7732,1202.93,5,0,0,0,18,27.65303955,1212.8491
2015-02-04 19:00:00,1158.3512,1266.2798,1206.2524,1210.294467,5,0,0,0,19,27.01638184,1196.0489
2015-02-04 20:00:00,1098.4266,1239.0832,1143.2591,1160.2563,5,0,0,0,20,26.7043396,1159.6063
2015-02-04 21:00:00,1078.1409,1198.7594,1138.631,1138.510433,5,0,0,0,21,26.52440796,1141.6525
2015-02-04 22:00:00,1057.9431,1147.5305,1095.4537,1100.3091,5,0,0,0,22,26.3147522,1092.4285
2015-02-04 23:00:00,974.7509,1077.9967,1044.1697,1032.305767,5,0,0,0,23,26.1039978,1033.5194
2015-02-05 00:00:00,939.3309,1009.414,985.8912,978.2120333,6,0,0,0,0,25.88659058,1008.4029
2015-02-05 01:00:00,904.7631,944.5274,962.4068,937.2324333,6,0,0,0,1,25.68221436,953.2703
2015-02-05 02:00:00,881.7767,923.3099,928.1036,911.0634,6,0,0,0,2,25.52276001,913.8484
2015-02-05 03:00:00,877.1007,912.9435,917.9997,902.6813,6,0,0,0,3,25.39998779,886.9057
2015-02-05 04:00:00,871.1848,908.5382,910.9537,896.8922333,6,0,0,0,4,25.31270752,906.5942
2015-02-05 05:00:00,879.6776,916.359,928.724,908.2535333,6,0,0,0,5,25.23476563,926.1827
2015-02-05 06:00:00,919.5851,949.9374,931.4314,933.6513,6,0,0,0,6,25.27440796,933.3929
2015-02-05 07:00:00,984.2011,1049.5205,1033.7357,1022.485767,6,0,0,0,7,26.0468689,1020.2094
2015-02-05 08:00:00,1160.4472,1215.5374,1186.5044,1187.496333,6,0,0,0,8,27.22298584,1192.1581
2015-02-05 09:00:00,1241.2973,1308.8693,1275.112,1275.092867,6,0,0,0,9,28.40856323,1282.7577
2015-02-05 10:00:00,1302.6967,1383.5532,1348.951,1345.066967,6,0,0,0,10,29.32799683,1362.9883
2015-02-05 11:00:00,1344.4423,1425.1319,1365.6284,1378.400867,6,0,0,0,11,30.05742798,1400.2716
2015-02-05 12:00:00,1354.6265,1408.909,1343.4717,1369.0024,6,0,0,0,12,30.53035889,1399.6592
2015-02-05 13:00:00,1356.5113,1434.3734,1371.5959,1387.493533,6,0,0,0,13,30.72539673,1415.1465
2015-02-05 14:00:00,1335.7186,1439.2714,1383.9909,1386.326967,6,0,0,0,14,30.65181885,1425.6309
2015-02-05 15:00:00,1317.0133,1411.9155,1333.5524,1354.1604,6,0,0,0,15,30.20742188,1399.3385
2015-02-05 16:00:00,1245.011,1320.2123,1255.568,1273.5971,6,0,0,0,16,29.53078613,1322.7243
2015-02-05 17:00:00,1147.0795,1215.5868,1142.0101,1168.225467,6,0,0,0,17,28.66793213,1196.7893
2015-02-05 18:00:00,1148.5322,1221.7823,1188.5847,1186.299733,6,0,0,0,18,27.75310669,1177.1433
2015-02-05 19:00:00,1154.9531,1243.9258,1172.1282,1190.3357,6,0,0,0,19,27.20687256,1217.1621
2015-02-05 20:00:00,1110.2835,1210.1078,1136.7167,1152.369333,6,0,0,0,20,26.89083252,1159.4884
2015-02-05 21:00:00,1063.113,1166.7953,1111.7702,1113.892833,6,0,0,0,21,26.68053589,1125.3567
2015-02-05 22:00:00,1004.2372,1118.9697,1069.2922,1064.166367,6,0,0,0,22,26.49105225,1080.8335
2015-02-05 23:00:00,963.594,1078.6774,1017.9603,1020.077233,6,0,0,0,23,26.31600342,1036.0302
2015-02-06 00:00:00,926.9042,1025.3113,977.2739,976.4964667,7,0,0,0,0,26.15319214,967.2161
2015-02-06 01:00:00,881.8726,981.1144,943.6081,935.5317,7,0,0,0,1,25.95125732,968.5689
2015-02-06 02:00:00,850.4584,959.4843,917.064,909.0022333,7,0,0,0,2,25.77272949,919.9696
2015-02-06 03:00:00,830.8606,940.8151,895.9092,889.1949667,7,0,0,0,3,25.63866577,900.683
2015-02-06 04:00:00,839.7299,922.621,885.272,882.5409667,7,0,0,0,4,25.51830444,887.1948
2015-02-06 05:00:00,854.2011,941.2428,884.8111,893.4183333,7,0,0,0,5,25.46779785,894.5465
2015-02-06 06:00:00,884.8278,949.9041,866.5622,900.4313667,7,0,0,0,6,25.4878479,939.4745
2015-02-06 07:00:00,972.6153,1053.5691,883.0248,969.7364,7,0,0,0,7,26.12835083,1029.9243
2015-02-06 08:00:00,1160.6851,1214.1629,953.57,1109.472667,7,0,0,0,8,27.03359375,1192.5079
2015-02-06 09:00:00,1247.7242,1310.7047,1006.9689,1188.465933,7,0,0,0,9,28.03777466,1295.6597
2015-02-06 10:00:00,1314.013,1392.4875,1058.0176,1254.839367,7,0,0,0,10,29.0329834,1362.0753
2015-02-06 11:00:00,1334.6282,1419.3144,1088.0395,1280.6607,7,0,0,0,11,29.72768555,1393.1365
2015-02-06 12:00:00,1325.1781,1407.0465,1080.8465,1271.0237,7,0,0,0,12,30.18535767,1380.6543
2015-02-06 13:00:00,1340.8775,1439.7809,1073.435,1284.6978,7,0,0,0,13,30.3713623,1374.2628
2015-02-06 14:00:00,1345.1346,1442.2483,1075.0293,1287.470733,7,0,0,0,14,30.07973633,1362.2693
2015-02-06 15:00:00,1324.2326,1400.3094,1059.6223,1261.3881,7,0,0,0,15,29.59285889,1322.2975
2015-02-06 16:00:00,1227.125,1323.8939,1026.1627,1192.393867,7,0,0,0,16,28.90847168,1239.4388
2015-02-06 17:00:00,1178.8622,1213.3788,997.3978,1129.8796,7,0,0,0,17,28.06105957,1155.213
2015-02-06 18:00:00,1188.9888,1237.9159,1054.8104,1160.5717,7,0,0,0,18,27.16079102,1186.6963
2015-02-06 19:00:00,1190.077,1259.9918,1105.863,1185.3106,7,0,0,0,19,26.6796814,1210.2366
2015-02-06 20:00:00,1159.4148,1222.3446,1085.7856,1155.848333,7,0,0,0,20,26.44005737,1147.4526
2015-02-06 21:00:00,1108.5598,1187.8758,1061.3146,1119.250067,7,0,0,0,21,26.2449585,1120.8447
2015-02-06 22:00:00,1061.7806,1179.2041,1033.8639,1091.6162,7,0,0,0,22,26.05285034,1069.1463
2015-02-06 23:00:00,1011.2574,1053.5185,989.8507,1018.208867,7,0,0,0,23,25.83440552,1024.2274
2015-02-07 00:00:00,965.3791,1000.2899,949.5031,971.7240333,1,1,0,0,0,25.58739624,963.816
2015-02-07 01:00:00,912.4299,962.2865,906.958,933.96905,1,1,0,0,1,25.35482178,918.182
2015-02-07 02:00:00,892.1252,933.3221,863.5135,900.7067,1,1,0,0,2,25.19869385,892.3819
2015-02-07 03:00:00,874.1221,903.9817,848.4447,882.47805,1,1,0,0,3,25.09539185,877.2844
2015-02-07 04:00:00,874.9999,900.9995,839.8821,876.240525,1,1,0,0,4,25.0046936,862.8613
2015-02-07 05:00:00,871.6212,904.3481,847.1073,883.30595,1,1,0,0,5,24.90926514,847.2567
2015-02-07 06:00:00,867.8996,912.508,848.4718,887.763275,1,1,0,0,6,24.87496338,851.5046
2015-02-07 07:00:00,923.6196,927.5976,897.8229,922.246075,1,1,0,0,7,25.52248535,911.4666
2015-02-07 08:00:00,1082.7859,1075.3486,1021.672,1064.416,1,1,0,0,8,26.43798218,1031.0258
2015-02-07 09:00:00,1159.2212,1116.6425,1108.9439,1141.116925,1,1,0,0,9,27.4487854,1122.959
2015-02-07 10:00:00,1212.2782,1121.9048,1165.4756,1188.703875,1,1,0,0,10,28.42525635,1174.2232
2015-02-07 11:00:00,1228.2729,1149.28,1179.063,1202.514325,1,1,0,0,11,29.22753296,1196.2864
2015-02-07 12:00:00,1191.638,1124.3282,1173.0899,1178.166925,1,1,0,0,12,29.82399902,1175.6091
2015-02-07 13:00:00,1149.9406,1100.5307,1161.4116,1143.041675,1,1,0,0,13,30.08608398,1142.5126
2015-02-07 14:00:00,1140.3825,1081.4347,1133.3133,1120.004575,1,1,0,0,14,30.08736572,1131.4155
2015-02-07 15:00:00,1161.3952,1065.0331,1100.6097,1109.864225,1,1,0,0,15,29.70217285,1108.3184
2015-02-07 16:00:00,967.8953,1056.8685,1082.6875,1047.297975,1,1,0,0,16,28.90618286,1064.9148
2015-02-07 17:00:00,509.8358,1053.7863,1051.4135,919.973475,1,1,0,0,17,27.7762085,1041.11
2015-02-07 18:00:00,988.413,1046.294,1088.8689,1054.786575,1,1,0,0,18,26.74752197,1074.9203
2015-02-07 19:00:00,1081.3669,1063.8643,1144.2722,1101.5422,1,1,0,0,19,26.14284668,1090.9217
2015-02-07 20:00:00,1036.9602,1054.0308,1102.2466,1071.97865,1,1,0,0,20,25.78130493,1073.7257
2015-02-07 21:00:00,1012.2303,1026.6331,1064.151,1044.555675,1,1,0,0,21,25.4600769,1039.5453
2015-02-07 22:00:00,993.7545,982.6391,1030.4566,1011.983325,1,1,0,0,22,25.2131897,995.0939
2015-02-07 23:00:00,924.3685,928.4173,979.5945,955.23815,1,1,0,0,23,25.03109131,947.0567
2015-02-08 00:00:00,903.1085,891.4272,956.5766,922.660225,2,1,0,0,0,24.92885742,909.0724
2015-02-08 01:00:00,880.2321,873.3819,924.2795,895.566175,2,1,0,0,1,24.84401855,886.7516
2015-02-08 02:00:00,833.7569,844.9238,887.4576,862.520775,2,1,0,0,2,24.78371582,881.6221
2015-02-08 03:00:00,797.1602,831.5366,858.9606,839.9135,2,1,0,0,3,24.68856201,854.9468
2015-02-08 04:00:00,794.6554,824.3757,847.4881,830.835075,2,1,0,0,4,24.53719482,834.4891
2015-02-08 05:00:00,795.035,815.4005,842.7522,825.75855,2,1,0,0,5,24.31643066,826.144
2015-02-08 06:00:00,786.3227,785.2751,807.4211,800.321225,2,1,0,0,6,24.25246582,800.9296
2015-02-08 07:00:00,794.2571,784.115,813.1819,807.527125,2,1,0,0,7,25.43029175,774.0134
2015-02-08 08:00:00,832.4831,850.1076,873.801,863.956025,2,1,0,0,8,26.78701172,858.6818
2015-02-08 09:00:00,894.8591,900.5203,935.3192,924.161675,2,1,0,0,9,28.02053223,931.3904
2015-02-08 10:00:00,957.3312,947.4644,1009.0054,979.0022,2,1,0,0,10,28.99828491,986.784
2015-02-08 11:00:00,977.4178,994.9207,1070.3791,1024.77915,2,1,0,0,11,29.71959839,1032.3104
2015-02-08 12:00:00,986.8686,997.6492,1070.603,1027.88035,2,1,0,0,12,30.13729248,1022.1531
2015-02-08 13:00:00,1016.871,1022.2995,1073.1479,1047.385575,2,1,0,0,13,30.25008545,1017.3754
2015-02-08 14:00:00,1013.7429,1005.4982,1064.0288,1042.9979,2,1,0,0,14,30.04915771,1015.8573
2015-02-08 15:00:00,1003.3514,976.7352,1060.6283,1021.842375,2,1,0,0,15,29.47823486,1016.3893
2015-02-08 16:00:00,972.1373,950.3055,1030.8882,992.790525,2,1,0,0,16,28.76943359,1010.4936
2015-02-08 17:00:00,973.5054,924.8994,1015.4938,980.00585,2,1,0,0,17,27.99727783,1003.3968
2015-02-08 18:00:00,1014.4287,956.6288,1073.743,1022.7488,2,1,0,0,18,27.10628662,1059.7039
2015-02-08 19:00:00,1056.7406,989.6201,1113.4443,1062.940875,2,1,0,0,19,26.47072754,1065.2475
2015-02-08 20:00:00,1059.693,937.0267,1122.2487,1052.35945,2,1,0,0,20,26.07845459,1054.9267
2015-02-08 21:00:00,1048.7289,923.1207,1095.6601,1039.802,2,1,0,0,21,25.80059204,1038.4146
2015-02-08 22:00:00,1014.8273,866.1484,1046.8138,990.6736,2,1,0,0,22,25.54842529,1016.7235
2015-02-08 23:00:00,988.7315,854.4974,1010.9126,962.05365,2,1,0,0,23,25.30074463,1012.8988
2015-02-09 00:00:00,933.0819,921.9623,968.9371,941.87605,3,0,0,0,0,25.09703979,959.0116
2015-02-09 01:00:00,908.0185,898.0128,941.5469,913.1614,3,0,0,0,1,24.91091309,880.5882
2015-02-09 02:00:00,878.4758,866.318,898.3399,880.673675,3,0,0,0,2,24.7385498,851.1215
2015-02-09 03:00:00,863.0414,850.4627,881.8438,865.360375,3,0,0,0,3,24.59105835,833.8631
2015-02-09 04:00:00,849.6114,840.0504,870.5737,856.971325,3,0,0,0,4,24.43242798,833.7543
2015-02-09 05:00:00,860.4131,852.0383,876.8468,870.93045,3,0,0,0,5,24.30996094,870.6097
2015-02-09 06:00:00,892.6934,907.98,903.8017,909.122275,3,0,0,0,6,24.29415283,890.1301
2015-02-09 07:00:00,1002.2464,977.8589,1018.3418,1013.76175,3,0,0,0,7,25.04833374,982.9519
2015-02-09 08:00:00,1174.0484,1163.8845,1228.567,1202.56665,3,0,0,0,8,25.80230103,1210.6849
2015-02-09 09:00:00,1292.7993,1252.612,1317.0702,1309.310375,3,0,0,0,9,26.4449707,1314.1282
2015-02-09 10:00:00,1328.3086,1330.4315,1413.0273,1373.498925,3,0,0,0,10,27.18215332,1406.5508
2015-02-09 11:00:00,1362.5083,1362.5769,1452.004,1409.815075,3,0,0,0,11,27.94118652,1415.3003
2015-02-09 12:00:00,1367.5436,1358.9632,1439.2499,1406.408325,3,0,0,0,12,28.47417603,1406.0979
2015-02-09 13:00:00,1386.9264,1383.8766,1468.9201,1431.344625,3,0,0,0,13,28.81899414,1441.7826
2015-02-09 14:00:00,1382.8276,1372.4912,1466.2352,1429.143,3,0,0,0,14,29.12166748,1433.6879
2015-02-09 15:00:00,1339.9463,1323.3944,1420.9684,1385.569575,3,0,0,0,15,29.2987915,1392.8559
2015-02-09 16:00:00,1295.3971,1273.2729,1352.0557,1327.2562,3,0,0,0,16,29.16930542,1327.5476
2015-02-09 17:00:00,1179.2538,1185.6596,1218.532,1211.7032,3,0,0,0,17,28.72698364,1213.3713
2015-02-09 18:00:00,1161.5804,1160.0813,1214.6585,1196.534875,3,0,0,0,18,28.02767334,1195.2741
2015-02-09 19:00:00,1189.0629,1198.0354,1247.0384,1215.023475,3,0,0,0,19,27.5413147,1179.7556
2015-02-09 20:00:00,1148.3588,1165.8139,1196.3554,1176.892225,3,0,0,0,20,27.0442749,1129.5416
2015-02-09 21:00:00,1107.1598,1113.3515,1179.6993,1141.09145,3,0,0,0,21,26.50164185,1085.3999
2015-02-09 22:00:00,1062.1176,1070.1869,1113.0861,1085.896175,3,0,0,0,22,26.0045105,1036.7993
2015-02-09 23:00:00,966.7092,1007.8284,1069.6154,1020.22735,3,0,0,0,23,25.53652344,1014.2258
2015-02-10 00:00:00,920.5191,899.6775,1008.6023,953.7568,4,0,0,0,0,25.13005981,961.6354
2015-02-10 01:00:00,897.5169,848.3934,963.507,913.01715,4,0,0,0,1,24.79519043,883.7256
2015-02-10 02:00:00,869.4597,811.2,932.9905,882.7072,4,0,0,0,2,24.51720581,855.3336
2015-02-10 03:00:00,852.9057,791.85,914.5482,864.4641,4,0,0,0,3,24.30129395,832.9092
2015-02-10 04:00:00,841.4068,792.28,890.0387,851.811025,4,0,0,0,4,24.19274292,822.678
2015-02-10 05:00:00,847.5249,819.3325,898.9312,866.0317,4,0,0,0,5,24.20916138,834.3291
